ProductKey,ShipDateKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,UnitPrice,UnitPriceDiscountPct,ProductStandardCost,ShipDate,ProductName,Subcategory,Category
217,20080217,9,SO63933,1,34.99,0,13.0863,2/17/2008,"Sport-100 Helmet, Black",Helmets,Accessories
565,20080208,8,SO63345,1,742.35,0,461.4448,2/8/2008,"Touring-3000 Blue, 54",Touring Bikes,Bikes
467,20080521,4,SO70582,1,24.49,0,9.1593,5/21/2008,"Half-Finger Gloves, L",Gloves,Clothing
217,20070911,7,SO53809,1,34.99,0,13.0863,9/11/2007,"Sport-100 Helmet, Black",Helmets,Accessories
541,20080106,8,SO61070,1,28.99,0,10.8423,1/6/2008,Touring Tire,Tires and Tubes,Accessories
463,20080514,4,SO70039,1,24.49,0,9.1593,5/14/2008,"Half-Finger Gloves, S",Gloves,Clothing
477,20080602,6,SO71378,1,4.99,0,1.8663,6/2/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
222,20080529,10,SO71127,1,34.99,0,13.0863,5/29/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
228,20080404,1,SO67065,1,49.99,0,38.4923,4/4/2008,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
357,20080623,7,SO73042,1,2319.99,0,1265.6195,6/23/2008,"Mountain-200 Silver, 46",Mountain Bikes,Bikes
540,20071016,10,SO55823,1,32.6,0,12.1924,10/16/2007,HL Road Tire,Tires and Tubes,Accessories
217,20080730,6,SO74862,1,34.99,0,13.0863,7/30/2008,"Sport-100 Helmet, Black",Helmets,Accessories
479,20080327,4,SO66554,1,8.99,0,3.3623,3/27/2008,Road Bottle Cage,Bottles and Cages,Accessories
573,20070915,8,SO54036,1,2384.07,0,1481.9379,9/15/2007,"Touring-1000 Blue, 46",Touring Bikes,Bikes
343,20060815,6,SO47135,1,782.99,0,486.7066,8/15/2006,"Road-650 Black, 52",Road Bikes,Bikes
605,20080408,9,SO67393,1,539.99,0,343.6496,4/8/2008,"Road-750 Black, 48",Road Bikes,Bikes
222,20080403,9,SO66949,1,34.99,0,13.0863,4/3/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
237,20080526,6,SO70927,1,49.99,0,38.4923,5/26/2008,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing
335,20070122,10,SO48911,1,782.99,0,486.7066,1/22/2007,"Road-650 Black, 60",Road Bikes,Bikes
480,20080708,6,SO74182,1,2.29,0,0.8565,7/8/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
480,20071224,9,SO60186,1,2.29,0,0.8565,12/24/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
541,20080303,8,SO64882,1,28.99,0,10.8423,3/3/2008,Touring Tire,Tires and Tubes,Accessories
539,20071102,10,SO56756,1,24.99,0,9.3463,11/2/2007,ML Road Tire,Tires and Tubes,Accessories
478,20070911,1,SO53794,1,9.99,0,3.7363,9/11/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
478,20070812,1,SO52105,1,9.99,0,3.7363,8/12/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
584,20080419,8,SO68148,1,539.99,0,343.6496,4/19/2008,"Road-750 Black, 58",Road Bikes,Bikes
377,20070323,7,SO49686,1,2181.5625,0,1320.6838,3/23/2007,"Road-250 Black, 52",Road Bikes,Bikes
353,20080225,9,SO64434,1,2319.99,0,1265.6195,2/25/2008,"Mountain-200 Silver, 38",Mountain Bikes,Bikes
537,20080704,9,SO73923,1,35.0,0,13.09,7/4/2008,HL Mountain Tire,Tires and Tubes,Accessories
214,20071213,10,SO59484,1,34.99,0,13.0863,12/13/2007,"Sport-100 Helmet, Red",Helmets,Accessories
237,20070923,7,SO54438,1,49.99,0,38.4923,9/23/2007,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing
478,20071221,8,SO59987,1,9.99,0,3.7363,12/21/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
485,20080506,9,SO69246,1,21.98,0,8.2205,5/6/2008,Fender Set - Mountain,Fenders,Accessories
563,20080330,4,SO66755,1,2384.07,0,1481.9379,3/30/2008,"Touring-1000 Yellow, 54",Touring Bikes,Bikes
488,20071211,9,SO59279,1,53.99,0,41.5723,12/11/2007,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing
536,20080120,1,SO61986,1,29.99,0,11.2163,1/20/2008,ML Mountain Tire,Tires and Tubes,Accessories
363,20071204,1,SO58682,1,2294.99,0,1251.9813,12/4/2007,"Mountain-200 Black, 46",Mountain Bikes,Bikes
486,20070912,6,SO53838,1,159.0,0,59.466,9/12/2007,All-Purpose Bike Stand,Bike Stands,Accessories
312,20051226,7,SO44935,1,3578.27,0,2171.2942,12/26/2005,"Road-150 Red, 48",Road Bikes,Bikes
225,20080103,8,SO60891,1,8.99,0,6.9223,1/3/2008,AWC Logo Cap,Caps,Clothing
475,20071025,1,SO56295,1,69.99,0,26.1763,10/25/2007,"Women's Mountain Shorts, M",Shorts,Clothing
529,20070925,4,SO54542,1,3.99,0,1.4923,9/25/2007,Road Tire Tube,Tires and Tubes,Accessories
484,20071017,1,SO55894,1,7.95,0,2.9733,10/17/2007,Bike Wash - Dissolver,Cleaners,Accessories
580,20080424,4,SO68461,1,1700.99,0,1082.51,4/24/2008,"Road-350-W Yellow, 40",Road Bikes,Bikes
535,20080623,9,SO73036,1,24.99,0,9.3463,6/23/2008,LL Mountain Tire,Tires and Tubes,Accessories
529,20080422,10,SO68310,1,3.99,0,1.4923,4/22/2008,Road Tire Tube,Tires and Tubes,Accessories
480,20080117,1,SO61835,1,2.29,0,0.8565,1/17/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
561,20080621,1,SO72923,1,2384.07,0,1481.9379,6/21/2008,"Touring-1000 Yellow, 46",Touring Bikes,Bikes
477,20071225,1,SO60311,1,4.99,0,1.8663,12/25/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
477,20071129,6,SO58371,1,4.99,0,1.8663,11/29/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
537,20080311,10,SO65524,1,35.0,0,13.09,3/11/2008,HL Mountain Tire,Tires and Tubes,Accessories
478,20080522,6,SO70619,1,9.99,0,3.7363,5/22/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
225,20071226,10,SO60322,1,8.99,0,6.9223,12/26/2007,AWC Logo Cap,Caps,Clothing
582,20080604,4,SO71549,1,1700.99,0,1082.51,6/4/2008,"Road-350-W Yellow, 44",Road Bikes,Bikes
579,20071019,1,SO56012,1,1214.85,0,755.1508,10/19/2007,"Touring-2000 Blue, 54",Touring Bikes,Bikes
388,20080601,9,SO71332,1,1120.49,0,713.0798,6/1/2008,"Road-550-W Yellow, 44",Road Bikes,Bikes
485,20080205,10,SO62952,1,21.98,0,8.2205,2/5/2008,Fender Set - Mountain,Fenders,Accessories
225,20070905,1,SO53328,1,8.99,0,6.9223,9/5/2007,AWC Logo Cap,Caps,Clothing
540,20071027,4,SO56421,1,32.6,0,12.1924,10/27/2007,HL Road Tire,Tires and Tubes,Accessories
588,20080430,4,SO68856,1,769.49,0,419.7784,4/30/2008,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes
377,20061207,9,SO48284,1,2181.5625,0,1320.6838,12/7/2006,"Road-250 Black, 52",Road Bikes,Bikes
222,20080402,9,SO66891,1,34.99,0,13.0863,4/2/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
480,20080511,9,SO69850,1,2.29,0,0.8565,5/11/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
361,20070824,4,SO52716,1,2294.99,0,1251.9813,8/24/2007,"Mountain-200 Black, 42",Mountain Bikes,Bikes
536,20070913,4,SO53888,1,29.99,0,11.2163,9/13/2007,ML Mountain Tire,Tires and Tubes,Accessories
225,20070711,10,SO51225,1,8.99,0,6.9223,7/11/2007,AWC Logo Cap,Caps,Clothing
529,20080125,6,SO62336,1,3.99,0,1.4923,1/25/2008,Road Tire Tube,Tires and Tubes,Accessories
606,20080428,9,SO68723,1,539.99,0,343.6496,4/28/2008,"Road-750 Black, 52",Road Bikes,Bikes
313,20060419,4,SO45880,1,3578.27,0,2171.2942,4/19/2006,"Road-150 Red, 52",Road Bikes,Bikes
563,20080408,4,SO67395,1,2384.07,0,1481.9379,4/8/2008,"Touring-1000 Yellow, 54",Touring Bikes,Bikes
540,20080504,9,SO69142,1,32.6,0,12.1924,5/4/2008,HL Road Tire,Tires and Tubes,Accessories
562,20080203,7,SO62871,1,2384.07,0,1481.9379,2/3/2008,"Touring-1000 Yellow, 50",Touring Bikes,Bikes
535,20071127,4,SO58260,1,24.99,0,9.3463,11/27/2007,LL Mountain Tire,Tires and Tubes,Accessories
485,20080429,4,SO68780,1,21.98,0,8.2205,4/29/2008,Fender Set - Mountain,Fenders,Accessories
228,20080119,10,SO61967,1,49.99,0,38.4923,1/19/2008,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
530,20070917,10,SO54126,1,4.99,0,1.8663,9/17/2007,Touring Tire Tube,Tires and Tubes,Accessories
485,20070915,1,SO54020,1,21.98,0,8.2205,9/15/2007,Fender Set - Mountain,Fenders,Accessories
222,20080416,10,SO67956,1,34.99,0,13.0863,4/16/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
231,20080207,1,SO63082,1,49.99,0,38.4923,2/7/2008,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing
214,20080528,9,SO71092,1,34.99,0,13.0863,5/28/2008,"Sport-100 Helmet, Red",Helmets,Accessories
386,20080625,6,SO73245,1,1120.49,0,713.0798,6/25/2008,"Road-550-W Yellow, 42",Road Bikes,Bikes
478,20070930,10,SO54827,1,9.99,0,3.7363,9/30/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
540,20080328,1,SO66585,1,32.6,0,12.1924,3/28/2008,HL Road Tire,Tires and Tubes,Accessories
488,20080327,9,SO66566,1,53.99,0,41.5723,3/27/2008,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing
562,20070818,8,SO52406,1,2384.07,0,1481.9379,8/18/2007,"Touring-1000 Yellow, 50",Touring Bikes,Bikes
353,20071005,9,SO55132,1,2319.99,0,1265.6195,10/5/2007,"Mountain-200 Silver, 38",Mountain Bikes,Bikes
477,20080324,4,SO66338,1,4.99,0,1.8663,3/24/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
540,20070830,9,SO52963,1,32.6,0,12.1924,8/30/2007,HL Road Tire,Tires and Tubes,Accessories
480,20080126,4,SO62391,1,2.29,0,0.8565,1/26/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
573,20080402,9,SO66941,1,2384.07,0,1481.9379,4/2/2008,"Touring-1000 Blue, 46",Touring Bikes,Bikes
598,20080202,9,SO62807,1,539.99,0,294.5797,2/2/2008,"Mountain-500 Black, 44",Mountain Bikes,Bikes
485,20071111,6,SO57409,1,21.98,0,8.2205,11/11/2007,Fender Set - Mountain,Fenders,Accessories
217,20080416,4,SO67917,1,34.99,0,13.0863,4/16/2008,"Sport-100 Helmet, Black",Helmets,Accessories
228,20080303,1,SO64878,1,49.99,0,38.4923,3/3/2008,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
477,20080307,7,SO65115,1,4.99,0,1.8663,3/7/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
225,20071209,8,SO59180,1,8.99,0,6.9223,12/9/2007,AWC Logo Cap,Caps,Clothing
485,20080114,4,SO61635,1,21.98,0,8.2205,1/14/2008,Fender Set - Mountain,Fenders,Accessories
237,20080201,7,SO62724,1,49.99,0,38.4923,2/1/2008,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing
361,20071105,9,SO56903,1,2294.99,0,1251.9813,11/5/2007,"Mountain-200 Black, 42",Mountain Bikes,Bikes
484,20080427,10,SO68650,1,7.95,0,2.9733,4/27/2008,Bike Wash - Dissolver,Cleaners,Accessories
488,20071107,1,SO56995,1,53.99,0,41.5723,11/7/2007,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing
482,20070828,9,SO52887,1,8.99,0,3.3623,8/28/2007,"Racing Socks, L",Socks,Clothing
472,20080407,10,SO67258,1,63.5,0,23.749,4/7/2008,"Classic Vest, M",Vests,Clothing
313,20060325,10,SO45693,1,3578.27,0,2171.2942,3/25/2006,"Road-150 Red, 52",Road Bikes,Bikes
478,20080529,6,SO71118,1,9.99,0,3.7363,5/29/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
214,20071205,9,SO58715,1,34.99,0,13.0863,12/5/2007,"Sport-100 Helmet, Red",Helmets,Accessories
463,20071011,9,SO55512,1,24.49,0,9.1593,10/11/2007,"Half-Finger Gloves, S",Gloves,Clothing
589,20080611,10,SO72139,1,769.49,0,419.7784,6/11/2008,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes
222,20080117,4,SO61807,1,34.99,0,13.0863,1/17/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
529,20080804,4,SO75004,1,3.99,0,1.4923,8/4/2008,Road Tire Tube,Tires and Tubes,Accessories
484,20080523,1,SO70692,1,7.95,0,2.9733,5/23/2008,Bike Wash - Dissolver,Cleaners,Accessories
361,20071226,4,SO60364,1,2294.99,0,1251.9813,12/26/2007,"Mountain-200 Black, 42",Mountain Bikes,Bikes
538,20070818,9,SO52366,1,21.49,0,8.0373,8/18/2007,LL Road Tire,Tires and Tubes,Accessories
222,20080312,7,SO65592,1,34.99,0,13.0863,3/12/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
485,20080503,4,SO69047,1,21.98,0,8.2205,5/3/2008,Fender Set - Mountain,Fenders,Accessories
357,20071012,10,SO55556,1,2319.99,0,1265.6195,10/12/2007,"Mountain-200 Silver, 46",Mountain Bikes,Bikes
570,20071003,10,SO55021,1,742.35,0,461.4448,10/3/2007,"Touring-3000 Yellow, 54",Touring Bikes,Bikes
529,20071121,7,SO57951,1,3.99,0,1.4923,11/21/2007,Road Tire Tube,Tires and Tubes,Accessories
528,20071101,1,SO56661,1,4.99,0,1.8663,11/1/2007,Mountain Tire Tube,Tires and Tubes,Accessories
214,20080704,7,SO73877,1,34.99,0,13.0863,7/4/2008,"Sport-100 Helmet, Red",Helmets,Accessories
362,20061118,8,SO48148,1,2049.0982,0,1105.81,11/18/2006,"Mountain-200 Black, 46",Mountain Bikes,Bikes
536,20071028,7,SO56460,1,29.99,0,11.2163,10/28/2007,ML Mountain Tire,Tires and Tubes,Accessories
214,20070801,4,SO51585,1,34.99,0,13.0863,8/1/2007,"Sport-100 Helmet, Red",Helmets,Accessories
478,20070823,1,SO52631,1,9.99,0,3.7363,8/23/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
217,20080627,1,SO73400,1,34.99,0,13.0863,6/27/2008,"Sport-100 Helmet, Black",Helmets,Accessories
575,20080417,10,SO68028,1,2384.07,0,1481.9379,4/17/2008,"Touring-1000 Blue, 54",Touring Bikes,Bikes
485,20071207,6,SO58879,1,21.98,0,8.2205,12/7/2007,Fender Set - Mountain,Fenders,Accessories
581,20071009,7,SO55396,1,1700.99,0,1082.51,10/9/2007,"Road-350-W Yellow, 42",Road Bikes,Bikes
228,20080419,1,SO68110,1,49.99,0,38.4923,4/19/2008,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
529,20070915,6,SO53997,1,3.99,0,1.4923,9/15/2007,Road Tire Tube,Tires and Tubes,Accessories
528,20080402,9,SO66891,1,4.99,0,1.8663,4/2/2008,Mountain Tire Tube,Tires and Tubes,Accessories
605,20071128,9,SO58339,1,539.99,0,343.6496,11/28/2007,"Road-750 Black, 48",Road Bikes,Bikes
597,20080616,1,SO72545,1,539.99,0,294.5797,6/16/2008,"Mountain-500 Black, 42",Mountain Bikes,Bikes
574,20080703,6,SO73849,1,2384.07,0,1481.9379,7/3/2008,"Touring-1000 Blue, 50",Touring Bikes,Bikes
217,20080601,4,SO71340,1,34.99,0,13.0863,6/1/2008,"Sport-100 Helmet, Black",Helmets,Accessories
477,20080401,7,SO66852,1,4.99,0,1.8663,4/1/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
528,20071018,8,SO55944,1,4.99,0,1.8663,10/18/2007,Mountain Tire Tube,Tires and Tubes,Accessories
310,20050828,9,SO44019,1,3578.27,0,2171.2942,8/28/2005,"Road-150 Red, 62",Road Bikes,Bikes
478,20071016,9,SO55859,1,9.99,0,3.7363,10/16/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
490,20070908,1,SO53633,1,53.99,0,41.5723,9/8/2007,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing
313,20050928,7,SO44226,1,3578.27,0,2171.2942,9/28/2005,"Road-150 Red, 52",Road Bikes,Bikes
538,20070814,10,SO52197,1,21.49,0,8.0373,8/14/2007,LL Road Tire,Tires and Tubes,Accessories
539,20070809,6,SO51933,1,24.99,0,9.3463,8/9/2007,ML Road Tire,Tires and Tubes,Accessories
214,20080229,4,SO64710,1,34.99,0,13.0863,2/29/2008,"Sport-100 Helmet, Red",Helmets,Accessories
222,20080210,9,SO63478,1,34.99,0,13.0863,2/10/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
312,20051210,9,SO44825,1,3578.27,0,2171.2942,12/10/2005,"Road-150 Red, 48",Road Bikes,Bikes
582,20080325,8,SO66374,1,1700.99,0,1082.51,3/25/2008,"Road-350-W Yellow, 44",Road Bikes,Bikes
478,20071225,6,SO60289,1,9.99,0,3.7363,12/25/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
217,20070914,7,SO53954,1,34.99,0,13.0863,9/14/2007,"Sport-100 Helmet, Black",Helmets,Accessories
225,20080321,1,SO66197,1,8.99,0,6.9223,3/21/2008,AWC Logo Cap,Caps,Clothing
356,20070312,9,SO49587,1,2071.4196,0,1117.8559,3/12/2007,"Mountain-200 Silver, 46",Mountain Bikes,Bikes
530,20080429,8,SO68777,1,4.99,0,1.8663,4/29/2008,Touring Tire Tube,Tires and Tubes,Accessories
360,20060915,10,SO47501,1,2049.0982,0,1105.81,9/15/2006,"Mountain-200 Black, 42",Mountain Bikes,Bikes
529,20080705,7,SO74018,1,3.99,0,1.4923,7/5/2008,Road Tire Tube,Tires and Tubes,Accessories
357,20070810,8,SO51967,1,2319.99,0,1265.6195,8/10/2007,"Mountain-200 Silver, 46",Mountain Bikes,Bikes
480,20071026,4,SO56348,1,2.29,0,0.8565,10/26/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
529,20080405,6,SO67098,1,3.99,0,1.4923,4/5/2008,Road Tire Tube,Tires and Tubes,Accessories
477,20080518,10,SO70343,1,4.99,0,1.8663,5/18/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
222,20071231,1,SO60675,1,34.99,0,13.0863,12/31/2007,"Sport-100 Helmet, Blue",Helmets,Accessories
477,20080627,4,SO73356,1,4.99,0,1.8663,6/27/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
538,20080610,1,SO72078,1,21.49,0,8.0373,6/10/2008,LL Road Tire,Tires and Tubes,Accessories
540,20070903,7,SO53221,1,32.6,0,12.1924,9/3/2007,HL Road Tire,Tires and Tubes,Accessories
222,20080220,9,SO64061,1,34.99,0,13.0863,2/20/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
477,20080719,8,SO74527,1,4.99,0,1.8663,7/19/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
217,20071018,4,SO55953,1,34.99,0,13.0863,10/18/2007,"Sport-100 Helmet, Black",Helmets,Accessories
485,20080221,7,SO64127,1,21.98,0,8.2205,2/21/2008,Fender Set - Mountain,Fenders,Accessories
225,20080328,1,SO66593,1,8.99,0,6.9223,3/28/2008,AWC Logo Cap,Caps,Clothing
529,20071223,1,SO60139,1,3.99,0,1.4923,12/23/2007,Road Tire Tube,Tires and Tubes,Accessories
484,20080316,8,SO65839,1,7.95,0,2.9733,3/16/2008,Bike Wash - Dissolver,Cleaners,Accessories
222,20080128,7,SO62482,1,34.99,0,13.0863,1/28/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
487,20080327,9,SO66549,1,54.99,0,20.5663,3/27/2008,Hydration Pack - 70 oz.,Hydration Packs,Accessories
477,20080327,1,SO66529,1,4.99,0,1.8663,3/27/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
333,20070123,1,SO48928,1,782.99,0,486.7066,1/23/2007,"Road-650 Black, 58",Road Bikes,Bikes
484,20080716,10,SO74437,1,7.95,0,2.9733,7/16/2008,Bike Wash - Dissolver,Cleaners,Accessories
361,20071230,9,SO60614,1,2294.99,0,1251.9813,12/30/2007,"Mountain-200 Black, 42",Mountain Bikes,Bikes
475,20080610,4,SO72096,1,69.99,0,26.1763,6/10/2008,"Women's Mountain Shorts, M",Shorts,Clothing
528,20070918,1,SO54154,1,4.99,0,1.8663,9/18/2007,Mountain Tire Tube,Tires and Tubes,Accessories
605,20080214,9,SO63753,1,539.99,0,343.6496,2/14/2008,"Road-750 Black, 48",Road Bikes,Bikes
225,20080216,8,SO63832,1,8.99,0,6.9223,2/16/2008,AWC Logo Cap,Caps,Clothing
488,20070729,10,SO51525,1,53.99,0,41.5723,7/29/2007,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing
477,20080415,8,SO67886,1,4.99,0,1.8663,4/15/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
471,20080124,4,SO62269,1,63.5,0,23.749,1/24/2008,"Classic Vest, S",Vests,Clothing
479,20080211,7,SO63545,1,8.99,0,3.3623,2/11/2008,Road Bottle Cage,Bottles and Cages,Accessories
537,20080618,6,SO72687,1,35.0,0,13.09,6/18/2008,HL Mountain Tire,Tires and Tubes,Accessories
479,20071010,1,SO55455,1,8.99,0,3.3623,10/10/2007,Road Bottle Cage,Bottles and Cages,Accessories
530,20070906,10,SO53383,1,4.99,0,1.8663,9/6/2007,Touring Tire Tube,Tires and Tubes,Accessories
484,20071220,8,SO59941,1,7.95,0,2.9733,12/20/2007,Bike Wash - Dissolver,Cleaners,Accessories
537,20080630,7,SO73587,1,35.0,0,13.09,6/30/2008,HL Mountain Tire,Tires and Tubes,Accessories
477,20070907,6,SO53423,1,4.99,0,1.8663,9/7/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
561,20070823,10,SO52668,1,2384.07,0,1481.9379,8/23/2007,"Touring-1000 Yellow, 46",Touring Bikes,Bikes
477,20080716,9,SO74419,1,4.99,0,1.8663,7/16/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
477,20080208,4,SO63355,1,4.99,0,1.8663,2/8/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
388,20071115,9,SO57593,1,1120.49,0,713.0798,11/15/2007,"Road-550-W Yellow, 44",Road Bikes,Bikes
605,20071227,8,SO60448,1,539.99,0,343.6496,12/27/2007,"Road-750 Black, 48",Road Bikes,Bikes
528,20070911,6,SO53791,1,4.99,0,1.8663,9/11/2007,Mountain Tire Tube,Tires and Tubes,Accessories
528,20080226,4,SO64504,1,4.99,0,1.8663,2/26/2008,Mountain Tire Tube,Tires and Tubes,Accessories
569,20080523,7,SO70723,1,742.35,0,461.4448,5/23/2008,"Touring-3000 Yellow, 50",Touring Bikes,Bikes
477,20080316,4,SO65827,1,4.99,0,1.8663,3/16/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
228,20080610,10,SO72070,1,49.99,0,38.4923,6/10/2008,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
479,20080618,9,SO72647,1,8.99,0,3.3623,6/18/2008,Road Bottle Cage,Bottles and Cages,Accessories
222,20080605,4,SO71610,1,34.99,0,13.0863,6/5/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
478,20080510,9,SO69728,1,9.99,0,3.7363,5/10/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
476,20071217,6,SO59732,1,69.99,0,26.1763,12/17/2007,"Women's Mountain Shorts, L",Shorts,Clothing
477,20080619,1,SO72776,1,4.99,0,1.8663,6/19/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
480,20071103,7,SO56779,1,2.29,0,0.8565,11/3/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
217,20071221,7,SO59984,1,34.99,0,13.0863,12/21/2007,"Sport-100 Helmet, Black",Helmets,Accessories
477,20070922,6,SO54379,1,4.99,0,1.8663,9/22/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
480,20080426,7,SO68585,1,2.29,0,0.8565,4/26/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
486,20080703,10,SO73803,1,159.0,0,59.466,7/3/2008,All-Purpose Bike Stand,Bike Stands,Accessories
477,20071012,9,SO55606,1,4.99,0,1.8663,10/12/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
222,20071020,4,SO56050,1,34.99,0,13.0863,10/20/2007,"Sport-100 Helmet, Blue",Helmets,Accessories
604,20080615,10,SO72509,1,539.99,0,343.6496,6/15/2008,"Road-750 Black, 44",Road Bikes,Bikes
217,20080513,10,SO70010,1,34.99,0,13.0863,5/13/2008,"Sport-100 Helmet, Black",Helmets,Accessories
477,20080404,10,SO67071,1,4.99,0,1.8663,4/4/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
363,20080514,9,SO70075,1,2294.99,0,1251.9813,5/14/2008,"Mountain-200 Black, 46",Mountain Bikes,Bikes
528,20080402,4,SO66901,1,4.99,0,1.8663,4/2/2008,Mountain Tire Tube,Tires and Tubes,Accessories
311,20050709,4,SO43702,1,3578.27,0,2171.2942,7/9/2005,"Road-150 Red, 44",Road Bikes,Bikes
480,20080721,10,SO74577,1,2.29,0,0.8565,7/21/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
479,20071012,10,SO55601,1,8.99,0,3.3623,10/12/2007,Road Bottle Cage,Bottles and Cages,Accessories
214,20080630,6,SO73612,1,34.99,0,13.0863,6/30/2008,"Sport-100 Helmet, Red",Helmets,Accessories
563,20070815,4,SO52274,1,2384.07,0,1481.9379,8/15/2007,"Touring-1000 Yellow, 54",Touring Bikes,Bikes
479,20080704,1,SO73928,1,8.99,0,3.3623,7/4/2008,Road Bottle Cage,Bottles and Cages,Accessories
528,20080224,1,SO64323,1,4.99,0,1.8663,2/24/2008,Mountain Tire Tube,Tires and Tubes,Accessories
369,20070507,8,SO50180,1,2443.35,0,1518.7864,5/7/2007,"Road-250 Red, 48",Road Bikes,Bikes
538,20080401,1,SO66879,1,21.49,0,8.0373,4/1/2008,LL Road Tire,Tires and Tubes,Accessories
541,20080325,7,SO66397,1,28.99,0,10.8423,3/25/2008,Touring Tire,Tires and Tubes,Accessories
480,20071010,4,SO55502,1,2.29,0,0.8565,10/10/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
222,20070922,7,SO54386,1,34.99,0,13.0863,9/22/2007,"Sport-100 Helmet, Blue",Helmets,Accessories
362,20070413,9,SO49948,1,2049.0982,0,1105.81,4/13/2007,"Mountain-200 Black, 46",Mountain Bikes,Bikes
530,20071113,4,SO57526,1,4.99,0,1.8663,11/13/2007,Touring Tire Tube,Tires and Tubes,Accessories
529,20071231,1,SO60655,1,3.99,0,1.4923,12/31/2007,Road Tire Tube,Tires and Tubes,Accessories
487,20080118,1,SO61875,1,54.99,0,20.5663,1/18/2008,Hydration Pack - 70 oz.,Hydration Packs,Accessories
580,20071225,1,SO60311,1,1700.99,0,1082.51,12/25/2007,"Road-350-W Yellow, 40",Road Bikes,Bikes
225,20071207,1,SO58847,1,8.99,0,6.9223,12/7/2007,AWC Logo Cap,Caps,Clothing
478,20080716,6,SO74431,1,9.99,0,3.7363,7/16/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
217,20080403,4,SO67008,1,34.99,0,13.0863,4/3/2008,"Sport-100 Helmet, Black",Helmets,Accessories
